date,headline,sentiment
2018-08-22,"Apple Roundup: Berkshire, $2 Trillion, Teen Hacks, FaceTime",0
2018-01-16,"The Zacks Analyst Blog Highlights: Netflix, Apple, Alphabet and NetApp",0
2018-01-09,Apple (AAPL) Developing Tools to Increase Parental Control,0
2017-12-12,Apple's (AAPL) Tax Tussle in India Appears Far From Over,0
2017-02-22,"Numeric Investors Llc Buys Gilead Sciences, Microsoft, Apple, Sells Facebook, Symantec, Comcast",0
2017-02-17,"Week In Review: Dow Keeps Rising As Apple Hits High, Verizon Unlimited, Kraft Eyes Unilever",0
2016-11-11,Morgan Stanley observes advantage for Apple and others on proposed tax repatriation holiday,0
2016-05-26,"Eye On Tech: Alibaba Gets Probed By The SEC, And Apple Reportedly Explores EV Charging",0
2016-04-04,"Apple Earnings Quality Better Due To GAAP-Only Reporting, Says UBS",1
2015-12-22,"Chipotle Downgraded, Apple's PT Cut, Blackberry Upped",-1
2015-12-16,Apple Supplier Qualcomm PT Cut; Northrop Upgraded,1
2013-04-04,"Apple more like EMC than Nokia, analyst says",0
2013-02-12,"Facebook, Zynga, Apple: Tech Premarket",0
2013-02-12,"Facebook, Zynga, Apple: Tech Premarket",0
2012-04-13,"The Zacks Analyst Blog Highlights: Google, Motorola Mobility, Apple, Cisco Systems and NetApp - Press Releases",0
2012-04-13,15 Apple-Like Stocks That Could Bear Similar Fruit (Update1),0
2012-01-04,"Update: Apple, Google Seen Stumbling In 2012; Amazon, IBM Up",-1
2011-12-30,"Apple, Google Seen Stumbling In 2012; Amazon, IBM Up",-1
2011-05-12,EMC's New User Interface for Apple - Analyst Blog,0
2020-02-26,"The Zacks Analyst Blog Highlights: Apple, NetEase, Quotient Technology and Alteryx",0
2020-02-25,Apple's January iPhone Sales Fall in China Due to COVID-19,-1
2020-01-13,Apple Uses Daisy to Extract & Recycle Minerals From iPhones,0
2019-04-23,Why Apple Should Buy Sony,0
2019-04-14,"Alibaba, With This Key Similarity To Apple, Leads 5 Top China Stocks To Watch",0
2019-03-24,Apple Makes Its Video-Streaming Move (Stocks To Watch Podcast),0
2019-03-23,Stocks To Watch: Apple Makes Its Video-Streaming Move,0
2017-08-10,"Stock Futures Down; Apple, FANGs Sag; 3 Retail Names Dive",-1
2017-08-02,Apple Breakout Fading As Market Reverses Lower,-1
2017-07-17,"Stocks Steady As Tech Rises; Apple Retakes Support Level, All Eyes On Netflix",1
2017-07-10,"Commodity, China Stocks Up, But Breadth Negative On Nasdaq; Is Apple Basing?",-1
2017-06-26,"Nasdaq Eases, Dow Up; Will Apple Have Gusto To Form A New Base?",0
2017-06-26,"Nasdaq Eases, Dow Up; Will Apple Have Gusto To Form A New Base?",0
2017-06-12,"Futures: 3 Top Tech Stocks In Buy Range As Apple, FANGs Falter",0
2017-06-05,Stocks Down As Apple Dips; IBD 50 Plays Generally Up,-1
2017-04-20,"Apple, Facebook, Microsoft Among Tech ETF's Heavyweights",0
2017-03-01,"Dow Hits 21K As Trump Boosts Stocks; Financials, Apple Up; Snap Set To Debut",1
2017-02-27,"Stocks Edge Lower, But Apple, Nvidia Up; Tesla Drops 4% On Goldman Downgrade",1
2017-02-27,"As Berkshire Buys Apple, Which Stocks Make 'Warren Buffett Screen'?",0
2017-02-17,"Week In Review: Dow Keeps Rising As Apple Hits High, Verizon Unlimited, Kraft Eyes Unilever",0
2017-02-15,"Stock Market Rallies On Data, Trump Tax Talk; Buffett Boosts Airlines, Apple",1
2017-02-15,"Dow Strikes New Record High As P&G Rallies, Apple Keeps Rising",1
2017-02-07,"Dow, Nasdaq Set Record Highs; Apple Powers Ahead; Tesla, Nvidia Break Out",1
2017-01-19,"Apple, Netflix Carved Handles, But Facebook, Amazon Haven't Yet",0
2017-01-17,"Market Rebounds Off Lows; Financials Sell Off, Apple Strengthens",1
2017-01-10,"Small Caps Soar, Dow Off; Which Tech Stocks Beat Apple In Gains Today?",1
2017-01-10,Nasdaq Closes Higher; Apple Extends Gains On Product Buzz,1
2017-01-10,"Stocks Turn Higher: Apple Holds Breakout; NetEase Touted, Goldman Clipped",1
2017-01-09,"Nasdaq Reaches New High; Apple Breaks Out, Nvidia Soars",0
2017-01-09,Nasdaq Extends Gains As Apple Hits 52-Week High; Why Did Nvidia Jump?,1
2016-12-21,"Stocks Down, But More Techs Move Up; Apple's 3 Possible Next Moves",0
2016-11-29,Stocks End Up; Will UnitedHealth Join Apple As An All-Time Super Growth Stock?,1
2016-11-15,"Stocks Rally As Oil Surges 5%; Nasdaq Gets Boost From Apple, Microsoft",1
2016-11-01,"Stock Losses Pick Up Steam As Pfizer Slides, Apple Breaks Key Support",1
2016-10-04,"Stocks Retreat After Giving Up Early Gains; Apple, Banks Lead Dow",1
2016-10-04,"Stocks Mixed: Apple Climbs, Gold Dives, Netflix Chills",0
2016-09-19,"Nasdaq Fades After Strong Start; Apple Slumps, Small Caps Hold Up",-1
2016-09-19,"Stocks Close Lower Ahead Of Fed; Apple, Intel Weigh",0
2016-09-14,Biotechs Help Nasdaq To Small Gain; Apple's Rise Fails To Spur Dow,-1
2016-09-14,Stocks Rally; Apple Stages 1st Breakout In More Than A Year,1
2016-09-13,Stocks Fall Sharply As Oil Slides; Apple Defies Sell-Off On iPhone News,-1
2016-09-13,"Stock Indexes Fall Sharply Again; Volume Rises, Apple Gaps Up",-1
2016-09-06,Indexes Nearly Flat; China Names Rise; Apple Up Ahead Of iPhone Event,1
2016-07-27,Nasdaq Up As Fed Stands Pat On Rates; Will Apple Break Its Downtrend?,0
2016-07-01,What Brexit? Stocks Score Big Weekly Gains; Will Apple Break Resistance?,1
2016-05-16,S&P 500 Retakes 50-Day Line; Apple Injects Fuel Into Rally,1
2016-05-16,Stocks Regain Key Support; Apple Jumps On Buffett's Big Buy,1
2016-05-13,"Week In Review: Apple, Macy's, Walt Disney Signal Consumer Slowdown",-1
2016-02-16,"Stocks Hit Session Highs; Apple, Boeing Lift Dow",1
2016-01-22,"Apple Supplier Qualcomm, JD Upgraded; Baidu Lowered",0
2015-11-19,Stock Indexes Little Changed; Apple Tames Support Lines,0
2015-11-19,Stock Indexes Little Changed; Apple Tames Support Lines,0
2015-11-19,Stock Indexes Little Changed; Apple Tames Support,0
2015-11-19,"Facebook, Apple Supplier Among 5 Top Big Cap Leaders",0
2015-08-11,"Alibaba, Apple Fall As Yuan Seen Hitting Earnings",-1
2015-07-09,Stocks Close With Mild Gains; Apple Extends Losing Streak To 5,-1
2014-11-13,Stock Movers: Apple Among 4 Big Caps Up In Big Volume,1
2013-10-28,Stocks Inch Quietly Higher; Apple Gains Ahead Of Earnings,1
2012-11-08,Apple Breakdown Strips Tech Stocks From Leadership,1
2012-09-17,Stocks Lower In Early Afternoon; Apple Nears 700,-1
2012-01-09,"IBD 50: Apple, Intel Among Less-Loved Top Tech Stocks",0
2012-01-09,"Apple, Intel Among The Least-Loved Top Tech Stocks",1
2011-04-19,How to Trade Ahead of Apple's Earnings: Morning Call,0
2020-02-12,"NFC Investments, LLC Buys Tortoise Midstream Energy Fund,, Progressive Corp, Apple Inc, Sells ...",0
2014-08-12,"Apple, Facebook Among 5 Top Rated Big Cap Stocks",0
2015-12-23,Apple Tax Charges 'Total Political Crap',0
2012-09-28,Apple iPhone 5 Launch: Round 2,0
2012-09-28,Apple iPhone 5 Launch: Round 2,0
2012-04-20,Does Apple Need Help Selling iPhones?,0
2012-04-20,Does Apple Need Help Selling iPhones?,0
2012-04-07,"Apple's iPad, iPhone, Stock Soar: Tech Weekly",0
2012-04-07,"Apple's iPad, iPhone, Stock Soar: Tech Weekly",0
2012-04-04,Apple Expands iPhone Carrier List With nTelos,1
2012-04-04,Apple Expands iPhone Carrier List With nTelos,1
2016-08-30,Apple Owes Ireland Billions - Good,1
2017-02-24,"Stock Indexes Down, But Apple, Tesla, Nvidia Stage Bullish Reversals",1
2014-07-21,Apple Earnings A Prelude Before iPhone 6 Launch,0
2013-09-10,Apple's new iPhones don't wow Wall Street,0
2012-03-09,5 Techs Fueling Fund Gains...Besides Apple,1
2017-12-27,Citrix Systems (CTXS) Grapples With Cost Woes: Time to Dump?,-1
2016-06-10,"Carl Icahn Sells Apple, Tegna, Paypal",0
2015-10-02,Apple buys voice assistant/language technology startup,0
2015-09-08,"Apple Siri, Speech-Based User Interfaces The Talk Of Tech",0
2014-07-03,"Nuance rocked by sale chatter, Apple Siri developments",0
2013-07-24,The iWatch: Apple's Next Big Thing,1
2013-04-08,Four companies Apple should buy and one it shouldn't,0
2013-02-13,Seven Stocks Go to the Woodshed While Apple Fills Gap,0
2013-02-13,Seven Stocks Go to the Woodshed While Apple Fills Gap,0
2013-02-08,"Apple Shines, LinkedIn Soars: Tech Winners & Losers",1
2013-02-08,"Apple Shines, LinkedIn Soars: Tech Winners & Losers",1
2013-02-08,"LinkedIn, Apple, Zynga: Tech Premarket",0
2013-02-08,"LinkedIn, Apple, Zynga: Tech Premarket",0
2013-01-25,Apple Supplier Cirrus Logic Sees Stock Rebound,1
2013-01-24,Apple Supplier Stocks Hurt By Apple's Weak Outlook,-1
2012-09-14,Cirrus Logic Stock Rises 7% On Apple Effect,1
2012-09-13,Apple iPhone 5 Suppliers See Rise In Shares,1
2012-09-13,Stocks Post Narrow Early Gains; Apple Climbs,1
2012-09-11,New Apple iPhone 5 A Mixed Bag For Nuance: Wedbush,-1
2012-09-06,Is Apple Eating Its Seed Corn?,0
2012-07-12,"Nuance, Apple's Siri Personal Assistants Hit The Road",0
2012-04-25,Apple Earnings Bring Joy To Tech-Land,1
2012-04-25,Apple Supplier Shares Up On iPad Maker's Q2 Report,1
2012-03-18,The Apple Effect: Does It Really Help?,1
2012-03-14,Stress Test Boosts Stocks; Apple Seizes New High,1
2012-03-07,4 Stocks Poised for Apple iPad 3 Boost,1
2012-03-07,4 Stocks Poised For Apple iPad 3 Boost,1
2012-02-13,Stocks Up In Late Afternoon; Apple Tops 500,1
2012-02-13,Stocks Up In Early Afternoon; Apple Briefly Tops 500,1
2012-02-13,Wall Street Rises On Greek Vote; Apple At New High,0
2012-02-11,Apple of Investors' Eye: Stock Nears $500,0
2012-02-11,Apple of Investors' Eye: Stock Nears $500,0
2012-02-10,Stocks Fall But Apple Climbs Despite Weak U.S. Data,1
2012-02-10,Apple Shines in Frenzied Tech Rally,1
2012-02-10,Apple Shines in Frenzied Tech Rally,1
2012-02-10,Apple's Gain Is Nuance's Pain (Correct),-1
2012-02-10,Apple's Gain Is Nuance's Pain,-1
2012-02-09,'Fast Money' Recap: Apple's Date With $500,0
2012-02-09,'Fast Money' Recap: Apple's Date With $500,0
2012-01-25,"Apple Considers Dividends, Acquisitions With Its Cash",0
2012-01-25,"Apple Considers Dividends, Acquisitions With Its Cash",0
2012-01-24,'Fast Money' Recap: Apple's Very High Bar,1
2012-01-24,'Fast Money' Recap: Apple's Very High Bar,1
2012-01-24,"CA, Apple, Fusion-io: After-Hours Trading",0
2012-01-24,"CA, Apple, Fusion-io: After-Hours Trading",0
2012-01-24,Apple Posts Blockbuster Holiday Sales Quarter,1
2011-11-22,Nuance Q4 Results Beat Views With A Push From Apple's Siri,1
2018-01-10,"DnB Asset Management AS Buys Apple Inc, T-Mobile US Inc, Alphabet Inc, Sells Intel Corp, ...",0
2017-01-10,Nasdaq Closes Higher; Apple Extends Gains On Product Buzz,1
2019-04-14,"Spotlight On Earnings, Pinterest And Apple-Qualcomm (Stocks To Watch Podcast)",0
2019-04-13,"Stocks To Watch: Spotlight On Earnings, Pinterest And Apple-Qualcomm",0
2015-09-28,"Zacks Investment Ideas feature highlights: Apple, Navigator Holdings, Prudential Financial, Transocean and SunCoke Energy",0
2018-06-08,"Tech sector under pressure from Apple suppliers, semi equipment stocks",-1
2015-12-11,Tsinghua Has $47B To Crush Apple Supplier Qualcomm,0
2018-04-27,"AbbVie's Q1: It May Be Biotech's Apple, Circa 2005",0
2018-01-29,Stocks Fall Broadly; 3 Reasons Why It's Too Early To Sell Apple,-1
2017-10-19,Sellers Come Into Nasdaq As Apple Lags; Another IPO Soars,-1
2017-06-14,"Stocks Fall On Rate Hike, Apple Down; Can This Group Supply New Buy Points?",-1
2016-03-20,"Investing Action Plan: Apple Event, Nike Earnings Headline Week",0
2015-07-22,"Apple, Microsoft Pull Nasdaq Lower; Cirrus Up Late",0
2010-11-15,"David Einhorn Buys Apple, Sells EMC",0
2020-05-04,"Top Analyst Reports for Apple, Berkshire Hathaway & Pfizer",0
2019-07-28,"Headliners Include Apple, Beyond Meat And IBM (Stocks To Watch Podcast)",0
2019-07-27,"Stocks To Watch: Headliners Include Apple, Beyond Meat And IBM",0
2019-04-28,"Eyes On Apple, Uber, F8 And Avengers (Stocks To Watch Podcast)",0
2019-04-27,"Stocks To Watch: Eyes On Apple, Uber, F8 And Avengers",0
2019-04-27,"Stocks To Watch: Eyes On Apple, Uber, F8 And Avengers",0
2018-05-15,"Glenview added Express Scripts, exited Apple in Q1",0
2017-05-08,"Nasdaq, S&P 500 Fight To Positive Finish; Apple Seizes New High",1
2017-05-08,Stocks Extend Losses But Apple Powers Ahead To Fresh High,1
2017-03-07,"Steven Cohen Sells Alphabet, Apple, Amazon",0
2016-10-12,"Outsider Trading: 10/12/16 - Ericsson Gets Hit, Apple In Spotlight, Sprint Showing Continued Weakness",-1
2016-01-19,Fitbit PT Cut; Apple Supplier Skyworks Upgraded,1
2015-12-14,Apple's Love/Hate Relationship With Taylor Swift Heats Up,-1
2015-12-14,"Stock Futures Dig Moderate Losses; Apple Stumbles, Jarden Leaps",-1
2019-12-12,TriMas (TRS) to Grapple With Weak Industrial Markets & Costs,-1
2019-03-25,Reports: Not all WSJ content headed into Apple News subscription,0
2019-03-20,NYT: Wall Street Journal joining Apple subscription news product,0
2018-09-08,"Stocks To Watch: Apple Event, Chinese Auto IPO To Headline",0
2018-09-07,Report: Apple discussing subscriptions for biggest papers,0
2013-12-02,Apple Objects to Monitor Fee in E-book Case - Analyst Blog,0
2013-09-06,Apple forced to hire external antitrust compliance monitor,-1
2013-08-12,Another Setback for Apple in e-book Pricing Case - Analyst Blog,-1
2013-08-06,"Apple's iTunes tops Netflix, Amazon in customer survey",0
2013-07-11,Apple Found Guilty in E-book Trial - Analyst Blog,0
2013-07-10,Apple Likely To Face More Lawsuits After E-Books Loss,-1
2013-07-10,"Apple loses e-books price-fixing case, violated antitrust law",-1
2013-06-14,Apple DOJ e-Book Clash Continues - Analyst Blog,0
2013-05-24,Apple unlikely to settle e-book price-fixing case,-1
2013-02-21,Worse Than Finding a Worm in Apple: Half a Worm,-1
2013-01-21,'Safe' Stocks That Do Better Than Apple in an Uncertain Market,1
2012-12-13,"Apple, Book Publishers Settle European Antitrust Case",0
2012-11-27,Sports Opens Door for Apple TV,0
2012-11-27,Sports Opens Door for Apple TV,0
2012-07-31,Apple,0
2012-07-26,Roku Gains Funding As Rival Apple TV Gathers Steam,1
2012-06-26,Apple Meets All Dow Criteria -- Except This Big One,1
2012-04-11,"U.S. Accuses Apple, Publishers Of E-Book Price Fixing",0
2012-04-11,Justice Dept. Accuses Apple Of E-Book Pricing Fixing,-1
2012-03-08,"Antitrust Suit Against Apple, Ebook Publishers?",-1
2012-02-15,Apple's Secret Gameplan?,1
2011-10-08,They Just Don't Get Apple!,0
2011-10-04,They Just Don't Get Apple!,0
2011-09-17,Don't Trade On This Unsourced Apple Rumor,0
2011-07-22,They Just Don't Get Apple!,0
2011-07-20,They Just Don't Get Apple!,0
2010-12-09,Sirius Would Get Bump From Apple's App Model,1
2019-12-06,"Oakmark Fund Buys Humana Inc, DXC Technology Co, Concho Resources Inc, Sells Apple Inc, Texas ...",0
2019-03-25,Reports: Not all WSJ content headed into Apple News subscription,0
2019-03-20,NYT: Wall Street Journal joining Apple subscription news product,0
2018-09-07,Report: Apple discussing subscriptions for biggest papers,0
2014-04-02,Can Roku Beat Apple to the Living Room?,1
2013-02-14,Forget Apple! Bet on Big Media Conglomerates,0
2013-02-14,Forget Apple! Bet on Big Media Conglomerates,0
2013-01-24,Apple's Crash: A Wall Street Tragedy,-1
2013-01-24,Apple's Crash: A Wall Street Tragedy,-1
2013-01-21,'Safe' Stocks That Do Better Than Apple in an Uncertain Market,1
2013-01-16,"Like Steve Jobs, Tim Cook Doesn't Care About Apple Stock",0
2013-01-16,"Like Steve Jobs, Tim Cook Doesn't Care About Apple Stock",0
2012-12-18,"2013 Predictions: Twitter's IPO, Apple's Evolution, Europe's Implosion and Obama's Big Year (Update 1)",0
2012-12-18,"2013 Predictions: Twitter's IPO, Apple's Evolution, Europe's Implosion and Obama's Big Year (Update 1)",0
2012-12-17,"2013 Predictions: Twitter's IPO, Apple's Evolution, Europe's Implosion and Obama's Big Year",0
2012-12-17,"2013 Predictions: Twitter's IPO, Apple's Evolution, Europe's Implosion and Obama's Big Year",0
2012-12-13,Apple settles EU e-book case,0
2012-12-06,Did Tim Cook Tip Us Off to What Apple TV Will Be?,0
2012-11-29,Sports Programming Will Not Be Part of Apple TV,0
2012-11-12,Roku Battles Apple TV In Streaming Video Market,-1
2012-09-19,Apple,0
2012-08-31,"Apple, publishers offer EU deal",0
2012-04-26,Forget Apple: 5 More Big Stocks to Trade for Gains,1
2012-04-11,Apple Sued Over E-Book Pricing: Report (Update 1),0
2012-04-11,Apple Sued Over E-Book Pricing: Report,0
2012-04-11,"Apple, Publishers Facing Antitrust Suit",-1
2012-03-08,DOJ Warns Apple on Collusion for E-Book Pricing,-1
2012-03-08,DOJ Warns Apple on Collusion for E-Book Pricing,-1
2011-12-19,"Prince's Twitter Stake Repeats Apple, Priceline Moves",0
2011-12-06,Apple Catches Europe's Antitrust Eye,1
2011-08-11,"Apple, Hydraulic Fracturing: Hot Trends",0
2011-07-22,Apple Reportedly Weighing Hulu Buy to Rival Netflix,0
2011-07-22,Apple Joins List of Hulu Suitors: Report,0
2011-07-07,"Apple's New Milestone, HTC's Acquisition",1
2011-06-07,Apple's Cloud; E3 Roundup,0
2011-01-13,Apple's New iOS: Morning Tech Bytes,0
2010-11-23,"HP's Solid Results, Apple: Morning Tech Bytes",1
2010-09-01,Apple Event Live Blog - September 2010,0
2018-09-08,"Stocks To Watch: Apple Event, Chinese Auto IPO To Headline",0
2019-01-16,"Semis, Apple suppliers face tough reports - KeyBanc",-1
2018-12-31,Cirrus Logic Investors: Navigating Through Apple's iPhone Uncertainties,-1
2018-04-30,Apple Stymies Qualcomm's Quarterly Results,0
2014-07-22,"Stocks Rise; Apple, Microsoft Steady In Post-Session",1
2018-08-15,"BW Gestao de Investimentos Ltda. Buys BRF SA, SPDR S&P 5……, Apple Inc, Sells iShares ...",0
2017-02-02,Apple Could Hit $134 - Cramer's Mad Money (2/1/17),1
2016-08-22,Berkshire Boosts Apple Stake And Other Moves From Top Managers,1
2015-12-23,Apple Tax Charges 'Total Political Crap',0
2019-09-08,"Apple, IPOs And German Auto (Stocks To Watch Podcast)",0
2019-09-07,"Stocks To Watch: Apple, IPOs And German Auto",0
2015-05-26,History Tells Us That This Apple Doesn't Fall Far From The Tree,0
2020-05-11,"Kahn Brothers Buys JPMorgan Chase, Navient Corp, Coal Creek Co, Sells New York Times Co, Apple ...",0
2019-04-28,"Eyes On Apple, Uber, F8 And Avengers (Stocks To Watch Podcast)",0
2019-04-27,"Stocks To Watch: Eyes On Apple, Uber, F8 And Avengers",0
2019-04-27,"Stocks To Watch: Eyes On Apple, Uber, F8 And Avengers",0
2019-03-29,What Does The New Services Mean For Apple?,0
2018-09-07,Report: Apple discussing subscriptions for biggest papers,0
2018-02-02,"New Buys By Top Funds: BofA Returns, But Apple Goes Missing",1
2016-12-30,"What Nvidia, Apple, Facebook Insiders Did Right Before Year-End",0
2015-09-25,"Google Skips Ads, Apple Allows Ad-Blocks, AOL Polls",0
2015-07-15,"Newspapers Get Cozier With Facebook, Apple, Twitter",0
2012-08-27,Stock Futures Rise Ahead of Jackson Hole; Apple Pops,1
2012-01-27,Apple CEO Tim Cook,0
2011-10-15,They Just Don't Get Apple!,0
2011-10-11,They Just Don't Get Apple!,0
2019-11-04,Swapping Apple For Apple - October Dividend Portfolio Update,0
2019-09-08,"Apple, IPOs And German Auto (Stocks To Watch Podcast)",0
2019-09-07,"Stocks To Watch: Apple, IPOs And German Auto",0
2019-08-09,This Is Why I Include Apple In My Income Portfolio Despite Its 1.5% Dividend Yield,0
2019-03-17,Buy Apple For Great Total Return And Future 10% Growth,1
2019-05-14,Appleseed Fund 2019 Semi-Annual Letter,0
2018-05-23,Appleseed Fund Q1 2018 Quarterly Commentary,0
2017-03-14,Apple: Antifragile It Is Not,0
2016-12-28,—' Questions With Adam Strauss of Appleseed Fund,0
2016-06-06,3-Way Apple V. Google V. Amazon Voice Assistant Battle Will Drive M&A,0
2017-07-28,"Apple, Tesla, Shale, Jobs To Dominate The Week: Investing Action Plan",1
2015-08-05,Slowing iPhone Growth Hits Apple; Disney Downgraded,-1
